sbsconfig,runnum,target,sbsmagcurr(A),bbmagcurr(A),ebeam_mean(GeV),ebeam_std(GeV),Charge (C),tdc_timestamp,tdc_calibration_constant,adct_timestamp,hcal_energy_timestamp
4,4171,he3,2100,750,8.4,0,0.098,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4172,he3,2100,750,8.4,0,0.081,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4173,he3,2100,750,8.4,0,0.116,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4174,he3,2100,750,8.4,0,0.046,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4175,he3,2100,750,8.4,0,0.104,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4176,he3,2100,750,8.4,0,0.112,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4178,he3,2100,750,8.4,0,0.092,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4179,he3,2100,750,8.4,0,0.128,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4180,he3,2100,750,8.4,0,0.148,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4181,he3,2100,750,8.4,0,0.137,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4182,he3,2100,750,8.4,0,0.134,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4183,he3,2100,750,8.4,0,0.02,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4186,he3,2100,750,8.4,0,0.079,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4187,he3,2100,750,8.4,0,0.117,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4188,he3,2100,750,8.4,0,0.069,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4189,he3,2100,750,8.4,0,0.04,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4190,he3,2100,750,8.4,0,0.07,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4192,he3,2100,750,8.4,0,0.005,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4194,he3,2100,750,8.4,0,0.078,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4195,he3,2100,750,8.4,0,0.09,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4196,he3,2100,750,8.4,0,0.114,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4197,he3,2100,750,8.4,0,0.105,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4198,he3,2100,750,8.4,0,0.206,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4199,he3,2100,750,8.4,0,0.128,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4200,he3,2100,750,8.4,0,0.087,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4201,he3,2100,750,8.4,0,0.151,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4202,he3,2100,750,8.4,0,0.006,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4203,he3,2100,750,8.4,0,0.199,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4204,he3,2100,750,8.4,0,0.074,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4214,he3,2100,750,8.4,0,0.097,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4215,he3,2100,750,8.4,0,0.057,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4216,he3,2100,750,8.4,0,0.093,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4217,he3,2100,750,8.4,0,0.041,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4218,he3,2100,750,8.4,0,0.036,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4219,he3,2100,750,8.4,0,0.084,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4220,he3,2100,750,8.4,0,0.102,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4223,he3,2100,750,8.4,0,0.096,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4224,he3,2100,750,8.4,0,0.116489,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4230,he3,2100,750,8.4,0,0.012,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4231,he3,2100,750,8.4,0,0.163,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4233,he3,2100,750,8.4,0,0.135908,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4234,he3,2100,750,8.4,0,0.056,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4236,he3,2100,750,8.4,0,0.047,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4251,he3,2100,750,8.4,0,0.236,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4252,he3,2100,750,8.4,0,0.187,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4253,he3,2100,750,8.4,0,0.121,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4254,he3,2100,750,8.4,0,0.217,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4256,he3,2100,750,8.4,0,0.197,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4257,he3,2100,750,8.4,0,0.157,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4258,he3,2100,750,8.4,0,0.098,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4260,he3,2100,750,8.4,0,0.021,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4261,he3,2100,750,8.4,0,0.08,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4262,he3,2100,750,8.4,0,0.1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4263,he3,2100,750,8.4,0,0.125,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4264,he3,2100,750,8.4,0,0.056,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4265,he3,2100,750,8.4,0,0.192,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4266,he3,2100,750,8.4,0,0.048,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4273,he3,2100,750,8.4,0,0.042,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4274,he3,2100,750,8.4,0,0.138,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4275,he3,2100,750,8.4,0,0.118,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4284,he3,2100,750,8.4,0,0.089,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4285,he3,2100,750,8.4,0,0.146,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4286,he3,2100,750,8.4,0,0.159,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4287,he3,2100,750,8.4,0,0.116,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4288,he3,2100,750,8.4,0,0.054,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4289,he3,2100,750,8.4,0,0.106,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4290,he3,2100,750,8.4,0,0.111,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4292,he3,2100,750,8.4,0,0.047,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4293,he3,2100,750,8.4,0,0.02,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4294,he3,2100,750,8.4,0,0.012,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4297,he3,2100,750,8.4,0,0.146,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4298,he3,2100,750,8.4,0,0.074,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4299,he3,2100,750,8.4,0,0.057,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4300,he3,2100,750,8.4,0,0.065,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4302,he3,2100,750,8.4,0,0.006,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4303,he3,2100,750,8.4,0,0.122,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4304,he3,2100,750,8.4,0,0.11,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4305,he3,2100,750,8.4,0,0.071,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4307,he3,2100,750,8.4,0,0.12,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4308,he3,2100,750,8.4,0,0.099,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4309,he3,2100,750,8.4,0,0.014,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4310,he3,2100,750,8.4,0,0.045,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4311,he3,2100,750,8.4,0,0.078,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4315,he3,2100,750,8.4,0,0.103,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4316,he3,2100,750,8.4,0,0.044,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4320,he3,2100,750,8.4,0,0.104,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4321,he3,2100,750,8.4,0,0.05,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4322,he3,2100,750,8.4,0,0.1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4323,he3,2100,750,8.4,0,0.105,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4324,he3,2100,750,8.4,0,0.084,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4325,he3,2100,750,8.4,0,0.045,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4328,he3,2100,750,8.4,0,0.143,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4329,he3,2100,750,8.4,0,0.15,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4330,he3,2100,750,8.4,0,0.119,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4331,he3,2100,750,8.4,0,0.031,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4332,he3,2100,750,8.4,0,0.051,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4333,he3,2100,750,8.4,0,0.122,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4334,he3,2100,750,8.4,0,0.055,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4335,he3,2100,750,8.4,0,0.145,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4339,he3,2100,750,8.4,0,0.052,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4341,he3,2100,750,8.4,0,0.122,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4343,he3,2100,750,8.4,0,0.139,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4344,he3,2100,750,8.4,0,0.173,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4345,he3,2100,750,8.4,0,0.147,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4346,he3,2100,750,8.4,0,0.094,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4347,he3,2100,750,8.4,0,0.121,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4354,he3,2100,750,8.4,0,0.121,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4355,he3,2100,750,8.4,0,0.194,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4356,he3,2100,750,8.4,0,0.202,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4357,he3,2100,750,8.4,0,0.246,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4359,he3,2100,750,8.4,0,0.137,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4360,he3,2100,750,8.4,0,0.152,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4361,he3,2100,750,8.4,0,0.178,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4362,he3,2100,750,8.4,0,0.204,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4363,he3,2100,750,8.4,0,0.151,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4364,he3,2100,750,8.4,0,0.155,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4365,he3,2100,750,8.4,0,0.112,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4367,he3,2100,750,8.4,0,0.058,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4368,he3,2100,750,8.4,0,0.116,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4370,he3,2100,750,8.4,0,0.11,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4371,he3,2100,750,8.4,0,0.168,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4372,he3,2100,750,8.4,0,0.129,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4374,he3,2100,750,8.4,0,0.082,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4375,he3,2100,750,8.4,0,0.092,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4376,he3,2100,750,8.4,0,0.118,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4377,he3,2100,750,8.4,0,0.117,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4378,he3,2100,750,8.4,0,0.127,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4379,he3,2100,750,8.4,0,0.122,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4470,he3,2100,750,8.4,0,0.009,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4471,he3,2100,750,8.4,0,0.01,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4474,he3,2100,750,8.4,0,0.026,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4475,he3,2100,750,8.4,0,0.0413,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4476,he3,2100,750,8.4,0,0.0493,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4478,he3,2100,750,8.4,0,0.058,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4479,he3,2100,750,8.4,0,0.125,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4482,he3,2100,750,8.4,0,0.05,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4483,he3,2100,750,8.4,0,0.013,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4485,he3,2100,750,8.4,0,0.057,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4486,he3,2100,750,8.4,0,0.013,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4487,he3,2100,750,8.4,0,0.044,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4488,he3,2100,750,8.4,0,0.007,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4490,he3,2100,750,8.4,0,0.067,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4491,he3,2100,750,8.4,0,0.068,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4492,he3,2100,750,8.4,0,0.072,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4493,he3,2100,750,8.4,0,0.036,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4494,he3,2100,750,8.4,0,0.076,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4495,he3,2100,750,8.4,0,0.066,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4497,he3,2100,750,8.4,0,0.086,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4498,he3,2100,750,8.4,0,0.059,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4503,he3,2100,750,8.4,0,0.099,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4507,he3,2100,750,8.4,0,0.136,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4510,he3,2100,750,8.4,0,0.055,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4512,he3,2100,750,8.4,0,0.166,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4514,he3,2100,750,8.4,0,0.147,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4522,he3,2100,750,8.4,0,0.134,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4523,he3,2100,750,8.4,0,0.142,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4524,he3,2100,750,8.4,0,0.137,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4526,he3,2100,750,8.4,0,0.188,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4540,he3,2100,750,8.4,0,0.115,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4543,he3,2100,750,8.4,0,0.017,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4547,he3,2100,750,8.4,0,0.05,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4549,he3,2100,750,8.4,0,0.153,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4552,he3,2100,750,8.4,0,0.157,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4554,he3,2100,750,8.4,0,0.115,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4555,he3,2100,750,8.4,0,0.002,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4556,he3,2100,750,8.4,0,0.151,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4557,he3,2100,750,8.4,0,0.136,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4559,he3,2100,750,8.4,0,0.117,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4560,he3,2100,750,8.4,0,0.093,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4562,he3,2100,750,8.4,0,0.113,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4569,he3,2100,750,8.4,0,0.187,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4570,he3,2100,750,8.4,0,0.14,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4571,he3,2100,750,8.4,0,0.198,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4572,he3,2100,750,8.4,0,0.079,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4573,he3,2100,750,8.4,0,0.144,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4574,he3,2100,750,8.4,0,0.171,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4575,he3,2100,750,8.4,0,0.119,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4576,he3,2100,750,8.4,0,0.251,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4577,he3,2100,750,8.4,0,0.247,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4578,he3,2100,750,8.4,0,0.02,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4579,he3,2100,750,8.4,0,0.166,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4580,he3,2100,750,8.4,0,0.211,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4581,he3,2100,750,8.4,0,0.208,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4582,he3,2100,750,8.4,0,0.217,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4583,he3,2100,750,8.4,0,0.214,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4584,he3,2100,750,8.4,0,0.003,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4585,he3,2100,750,8.4,0,0.096,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4586,he3,2100,750,8.4,0,0.109,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,4587,he3,2100,750,8.4,0,0.083,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
